2	owner
2	presents
2	process
2	remotelyoperated
2	revealed
2	scale
2	sectors
2	senior
2	september
2	seventeen
2	statistics
2	staying
2	study
2	surveyed
2	thats
2	type
2	ability
2	acquiring
2	anchor
2	august
2	back
2	beam
2	cnav
2	comprising
2	dedicated
2	dual
2	frequency
2	generate
2	inshore
2	length
2	located
2	minimal
2	mounted
2	multi
2	phases
2	productivity
2	remain
2	restricted
2	rsonic
2	scan
2	skills
2	split
2	streams
2	surface
2	undertaken
2	windows
2	accommodate
2	ahead
2	although
2	ample
2	areas
2	completely
2	cpt
2	deadline
2	department
2	develop
2	german
2	known
2	original
2	recent
2	recently
2	simultaneous
2	stations
2	stuart
2	successful
2	vibrocore
2	addition
2	assist
2	demands
2	division
2	establishing
2	experienced
2	latest
2	magnetic
2	major
2	manufacturer
2	seawork
2	substantial
2	suite
2	activities
2	coastal
2	decades
2	demonstrates
2	dumping
2	given
2	method
2	metres
2	order
2	particular
2	ranging
2	scour
2	several
2	special
2	condition
2	higher
2	issues
2	per
2	requirements
2	responsible
2	short
2	bourbon
2	bourbons
2	bouygues
2	centrale
2	currently
2	floating
2	ideol
2	nantes
2	publics
2	semrev
2	summer
2	teams
2	travaux
2	vestas
2	aboard
2	alternatively
2	cabin
2	dealing
2	dvl
2	experimentation
2	extending
2	focus
2	housed
2	hydraulic
2	ireland
2	lars
2	lot
2	mobile
2	mobilising
2	navigation
2	prevailing
2	proceed
2	recovery
2	robotics
2	transported
2	truck
2	assets
2	automatic
2	deliver
2	driveline
2	effort
2	exposure
2	gassco
2	great
2	holding
2	instrumentation
2	intended
2	kystdesign
2	machine
2	march
2	never
2	onboard
2	performed
2	pipelines
2	put
2	redundancy
2	resulting
2	seafloor
2	specialists
2	standard
2	station
2	sweden
2	transport
2	valuable
2	access
2	application
2	architecture
2	buildingblock
2	changes
2	chassis
2	concept
2	electric
2	fitted
2	green
2	inventive
2	lift
2	main
2	multiple
2	offers
2	open
2	rick
2	size
2	tooling
2	upgrades
2	user
2	allowing
2	coda
2	octopus
2	operate
2	safe
2	supplied
2	vim
2	combines
2	requirement
2	rovauv
2	allow
2	commissions
2	communication
2	diving
2	five
2	knowledge
2	oceanographic
2	reducing
2	staff
2	ultimately
2	whyte
2	blade
2	connection
2	consequences
2	fisher
2	forces
2	foundations
2	generation
2	increasing
2	james
2	measure
2	member
2	mobilisation
2	overload
2	piece
2	reputation
2	sons
2	beginning
2	blyth
2	catapult
2	catapults
2	crane
2	drive
2	electrical
2	extensive
2	materials
2	maximise
2	bridge
2	economy
2	moonpool
2	seakeeping
2	turntables
2	last
2	ordnance
2	vattenfall
2	build
2	advantage
2	efficiency
2	schottel
1	achieving
1	adventure
1	anderson
1	announced
1	architect
1	arena
1	astronaut
1	astronauts
1	athletes
1	attended
1	bearings
1	beendesigned
1	bigger
1	cbc
1	centrewas
1	centrewill
1	changing
1	chief
1	closely
1	coast
1	connecting
1	cosmonaut
1	cranfield
1	create
1	due
1	dumitrudorin
1	earlier
1	enabling
1	encouraging
1	endless
1	esa
1	event
1	every
1	exploration
1	fits
1	form
1	gbp
1	gherkin
1	held
1	henlow
1	hotel
1	hypobaric
1	incredibly
1	john
1	list
1	londons
1	nonexecutive
1	parabolic
1	park
1	partington
1	peak
1	pioneering
1	proactive
1	procedures
1	profile
1	prunariu
1	raf
1	reduce
1	regenerate
1	robin
1	romanian
1	science
1	serve
1	simulate
1	start
1	tourism
1	tower
1	training
1	tubes
1	turn
1	vickers
1	vision
1	vital
1	way
1	whencelia
1	acceptdisagree
1	award
1	behalf
1	breakdown
1	cablecrossing
1	developersto
1	final
1	holdings
1	interconnector
1	logistic
1	might
1	monitor
1	number
1	objectives
1	october
1	ongoing
1	prequalify
1	related
1	representative
1	require
1	servicesare
1	servicesrelated
1	serviceswill
1	settled
1	settlement
1	tendered
1	theprovision
1	tosubmit
1	vary
1	weatherbreak
1	affect
1	agencies
1	agility
1	apart
1	areasimportantly
1	assessment
1	assuaged
1	beneficial
1	bruttoconsequently
1	building
1	characterisation
1	characterising
1	chosen
1	clarity
1	compared
1	complexity
1	concludes
1	countering
1	deadlines
1	declares
1	definition
1	detailed
1	determine
1	difficult
1	directing
1	downtime
1	drag
1	dropdown
1	effects
1	enterprises
1	essential
1	evaluate
1	expensive
1	explained
1	gathered
1	general
1	groundtruthing
1	habitat
1	helped
1	helps
1	identifying
1	images
1	implications
1	isles
1	keeping
1	least
1	lessor
1	master
1	megawatt
1	missing
1	neap
1	necessary
1	observation
1	plans
1	predict
1	prolonged
1	proposals
1	refine
1	remobilising
1	routes
1	runs
1	saab
1	saidthat
1	savings
1	scientists
1	seaeye
1	sending
1	shorter
1	species
1	spent
1	states
1	stay
1	stood
1	tasks
1	tide
1	tides
1	tight
1	tirelessly
1	torr
1	turbulent
1	understanding
1	ventures
1	winds
1	worries
1	agreement
1	already
1	always
1	annually
1	aquamarine
1	audacious
1	became
1	benefitting
1	billion
1	block
1	boats
1	box
1	braving
1	case
1	chain
1	changed
1	clocked
1	commercial
1	communities
1	conference
1	consent
1	consenting
1	cumulatively
1	deplete
1	details
1	economically
1	employs
1	enormous
1	eyes
1	families
1	figures
1	finally
1	forecast
1	front
1	growing
1	hours
1	husband
1	industrys
1	inverness
1	islands
1	kid
1	leads
1	leask
1	lifecycle
1	lindsay
1	meygen
1	orkneybased
1	outside
1	oyster
1	pack
1	particularly
1	pelamis
1	people
1	policy
1	position
1	powers
1	probably
1	received
1	recognised
1	reserves
1	revenue
1	show
1	sustainable
1	thinking
1	thought
1	thrilling
1	throughout
1	tuesday
1	twothirds
1	vibe
1	weeks
1	wife
1	winters
1	worth
1	worthy
1	young
1	anchoring
1	anticipated
1	assess
1	bathymetry
1	breaking
1	challenge
1	comprised
1	consumption
1	detection
1	doorstep
1	easytrak
1	eiva
1	element
1	elements
1	england
1	enviable
1	establish
1	excellent
1	extend
1	falmouth
1	flatholms
1	fledermaus
1	following
1	geophysicists
1	gnss
1	gridconnected
1	hydrographic
1	included
1	investigation
1	july
1	klein
1	largest
1	lost
1	lowestoft
1	maximized
1	miles
1	mode
1	nautical
1	navipac
1	newlyn
1	nexus
1	november
1	qinsy
1	qps
1	south
1	specialist
1	stationed
1	submarine
1	subsurface
1	surveyors
1	switched
1	timescales
1	tone
1	transit
1	uks
1	vibrocores
1	west
1	acquire
1	adjacent
1	adverse
1	alterations
1	appointment
1	bight
1	charter
1	complement
1	completion
1	core
1	ehf
1	encountered
1	enhances
1	excess
1	fulfil
1	geology
1	geophysics
1	gmbh
1	hydrography
1	icelandic
1	multirole
1	numerous
1	osirisprojects
1	priority
1	refurbished
1	samples
1	sampling
1	strengthened
1	tate
1	tennet
1	undergone
1	upgrade
1	utilised
1	abroad
1	aggressive
1	anglia
1	awards
1	beach
1	bury
1	emerging
1	firmly
1	force
1	growth
1	independent
1	lagoon
1	navitus
1	oldest
1	submagnetix
1	supplying
1	swansea
1	technicians
1	vibrocoring
1	week
1	windfarms
1	attention
1	breakwaters
1	caused
1	centuries
1	common
1	competitive
1	considers
1	crucial
1	damages
1	describes
1	developments
1	dgps
1	dikes
1	dimensions
1	distinguished
1	dong
1	dpffpv
1	dredging
1	dynamically
1	economical
1	embankment
1	examining
1	execution
1	facts
1	fall
1	feasibility
1	flexible
1	good
1	groins
1	maritime
1	newest
1	play
1	positioned
1	practice
1	previously
1	primarily
1	protect
1	referred
1	reflecting
1	reliable
1	select
1	sidestone
1	specialised
1	ssdv
1	stabilisation
1	structures
1	success
1	taken
1	term
1	typically
1	uses
1	usually
1	adriaen
1	attached
1	bolts
1	confidence
1	creating
1	demonstrated
1	diverbased
1	effectively
1	efficiently
1	enclosed
1	evidence
1	favourable
1	goes
1	grateful
1	hazardous
1	iccp
1	inc
1	incident
1	innogy
1	intention
1	island
1	juist
1	manner
1	multidisciplinary
1	nonetheless
1	northland
1	opted
1	organisationwinckerssaid
1	owned
1	price
1	proved
1	quoted
1	saying
1	sense
1	situated
1	smart
1	specially
1	succeeded
1	territorial
1	thanks
1	timely
1	waugh
1	winckers
1	ahts
1	belenfant
1	brittany
1	collaboration
1	commitment
1	consist
1	constructionat
1	croisic
1	damping
1	ecn
1	ecole
1	established
1	floater
1	floatgen
1	fraunhofer
1	ideols
1	iwes
1	joint
1	jointly
1	mountedon
1	near
1	patented
1	patrick
1	pretensioning
1	proud
1	ringshaped
1	rsk
1	saintnazaire
1	square
1	stuttgart
1	tomorrows
1	towards
1	tug
1	venture
1	withecn
1	zabala
1	aforementioned
1	aiding
1	anavigation
1	cabling
1	calibrated
1	concerned
1	consisting
1	contracts
1	delivery
1	forrenewable
1	free
1	gps
1	inertial
1	iseur
1	lbl
1	lighting
1	lots
1	manipulator
1	marked
1	requireda
1	sensor
1	suitable
1	swimming
1	tender
1	tether
1	tms
1	value
1	vehiclesuitable
1	withthrusters
1	adjusted
1	adjustments
1	alendal
1	allowed
1	art
1	asa
1	astonishing
1	autonomus
1	auv
1	auxiliary
1	avoid
1	beams
1	blur
1	called
1	cameras
1	cathx
1	ceo
1	classification
1	color
1	combining
1	corridor
1	coverage
1	covering
1	covers
1	crisp
1	delivering
1	dense
1	detail
1	diameter
1	doubled
1	dreamt
1	edda
1	embracing
1	emphasis
1	endurance
1	ensures
1	expectation
1	extremelyreliable
1	fantastic
1	faster
1	favorable
1	finishing
1	fonn
1	founder
1	frames
1	gasscos
1	geocorrected
1	geohabitat
1	georeferenced
1	gis
1	haugesund
1	highresolution
1	hipap
1	hydrodynamic
1	imagery
1	improvement
1	instruments
1	intact
1	interceptor
1	inverted
1	jostein
1	kaste
1	kinn
1	kongsberg
1	kristin
1	laser
1	lights
1	lower
1	manage
1	maneuvering
1	manned
1	milliseconds
1	mmtbelieves
1	mmtto
1	mosaicking
1	motion
1	nearly
1	network
1	normal
1	norway
1	norwegian
1	ocean
1	ola
1	operates
1	oskarsson
1	outstanding
1	ovality
1	party
1	performs
1	photomosaicing
1	photos
1	ping
1	pleased
1	point
1	precise
1	present
1	president
1	produce
1	punch
1	ready
1	reasonable
1	remains
1	resulotion
1	routines
1	running
1	shown
1	sonardyne
1	speed
1	speeds
1	status
1	stereo
1	strobe
1	supported
1	synchronized
1	tagging
1	taking
1	tests
1	third
1	transponders
1	transportation
1	trials
1	triangulating
1	ultra
1	unsurpassed
1	velocity
1	vice
1	welcome
1	yields
1	actuators
1	allows
1	auto
1	avoids
1	best
1	brains
1	characteristics
1	crosscurrents
1	damage
1	deepocean
1	despite
1	dismantle
1	distributing
1	docking
1	easier
1	easily
1	eight
1	electronic
1	electronics
1	equivalent
1	extra
1	find
1	footprint
1	fourpoint
1	handle
1	hold
1	horizontal
1	independently
1	intelligence
1	interchangeable
1	internet
1	keep
1	likes
1	many
1	mind
1	mobilization
1	netherlands
1	partially
1	payload
1	payloads
1	pitch
1	pod
1	points
1	quicker
1	reconfiguration
1	refined
1	regional
1	relocated
1	roll
1	simpler
1	simplicity
1	skids
1	sliding
1	stabilization
1	surveygrade
1	tools
1	trays
1	vertical
1	wanted
1	angle
1	avoidance
1	awareness
1	beamforming
1	codaoctopus
1	commonly
1	connects
1	directly
1	ease
1	echoscope
1	especially
1	events
1	feature
1	interfaces
1	khz
1	low
1	module
1	obstacle
1	opening
1	perspectives
1	planview
1	playback
1	quad
1	scanning
1	scene
1	sonars
1	spatial
1	subsystems
1	thatallows
1	toolkit
1	transforms
1	true
1	view
1	visibility
1	competitor
1	deepwater
1	explorer
1	fulfills
1	groups
1	ihos
1	mmts
1	owning
1	prepared
1	shallower
1	sounders
1	standing
1	stril
1	supports
1	typical
1	aberdeenbased
1	bond
1	complimentary
1	connections
1	connectors
1	defence
1	designer
1	disengage
1	doug
1	enables
1	engage
1	engineered
1	evolved
1	financial
1	firm
1	framework
1	granted
1	hybrid
1	hydrocable
1	hydrostatic
1	installable
1	international
1	land
1	less
1	longevity
1	predicts
1	production
1	rating
1	rea
1	reliably
1	requiring
1	result
1	service
1	seventh
1	smes
1	supplier
1	thinkpr
1	transmission
1	turnover
1	wetmate
1	winning
1	acceleration
1	accessibility
1	accurately
1	active
1	ambition
1	analysis
1	appropriate
1	associated
1	assurance
1	bases
1	bed
1	bespoke
1	blades
1	catastrophic
1	commissioning
1	components
1	comprehensive
1	convertors
1	decisions
1	demand
1	designs
1	destructive
1	displacement
1	displays
1	ensuring
1	excavation
1	fabrication
1	failure
1	fatigue
1	fendering
1	floatation
1	flow
1	foundationtransition
1	going
1	individual
1	informed
1	insights
1	installers
1	instrumented
1	insurers
1	issue
1	kept
1	levels
1	leverage
1	lifting
1	limits
1	lines
1	loading
1	loads
1	loss
1	manufacture
1	mass
1	measuring
1	non
1	owners
1	pieces
1	pin
1	prioritise
1	prototype
1	pursues
1	remedial
1	rental
1	respect
1	risks
1	scada
1	secured
1	series
1	serious
1	set
1	shackle
1	sources
1	specific
1	stage
1	stop
1	strain
1	strainstalls
1	strength
1	stress
1	structure
1	tailored
1	telemetry
1	towers
1	trained
1	transition
1	underestimating
1	verification
1	waterdepth
1	weld
1	wider
1	alongside
1	amco
1	anticorrosive
1	businesses
1	community
1	constant
1	consultant
1	continue
1	david
1	determined
1	dock
1	dry
1	drydock
1	estuary
1	everyone
1	fairhurst
1	forefront
1	got
1	ground
1	halls
1	hear
1	history
1	home
1	inspiration
1	kgal
1	laboratories
1	laying
1	mean
1	occupied
1	pride
1	removing
1	revolution
1	saltwater
1	see
1	since
1	stories
1	train
1	trenchers
1	underway
1	want
1	weve
1	wherever
1	marinerov
1	arch
1	asthe
1	asymmetrical
1	behaviour
1	dramatically
1	edwin
1	focusing
1	fuel
1	hangar
1	improves
1	instead
1	laid
1	leeuwen
1	locating
1	passing
1	product
1	revolutionary
1	statement
1	stingers
1	storage
1	tonnes
1	truly
1	underneath
1	unobstructed
1	van
1	views
1	workboat
1	xbow
1	xsterntm
1	anomalies
1	buried
1	cover
1	debris
1	detectors
1	developthe
1	disposal
1	electromagnetic
1	eod
1	explosive
1	farm
1	forthree
1	forwardlooking
1	identified
1	invitation
1	left
1	live
1	mhi
1	months
1	objects
1	ofdebris
1	option
1	previous
1	redetection
1	sand
1	submission
1	thevessel
1	unexploded
1	vmw
1	won
1	worksare
1	align
1	basic
1	began
1	envisaged
1	forcesin
1	half
1	installing
1	january
1	joined
1	manufactured
1	methods
1	mid
1	mojos
1	rovhas
1	willcontinue
1	amount
1	andy
1	automated
1	behind
1	challenging
1	collection
1	commented
1	commission
1	component
1	consistency
1	consistently
1	continually
1	decision
1	double
1	drum
1	dualhead
1	edgetech
1	effectiveness
1	enhancements
1	enhancing
1	enlarged
1	expanding
1	facilitate
1	fleet
1	follow
1	generator
1	giving
1	greatly
1	houses
1	improved
1	improving
1	industrystandard
1	ixblue
1	jets
1	jon
1	kva
1	layout
1	living
1	mapid
1	maximising
1	mcleay
1	motors
1	niche
1	offerings
1	osborne
1	overall
1	overriding
1	pace
1	parent
1	permanent
1	permanently
1	popularity
1	proven
1	pump
1	real
1	really
1	reflect
1	remainder
1	remobilisation
1	reson
1	rooms
1	semi
1	sizes
1	small
1	subtle
1	suppliers
1	swath
1	teledyne
1	twin
1	volume
1	waterplane
